Year,Week,Classification,Age,Location,Number_of_Visit_Cases,Total_Number_of_health_insurance_Visit_Cases
2009,44,０,9,3,0,36
2009,44,０,9,1,4,100
2009,44,０,9,4,1,18
2009,44,０,9,5,0,2
2009,44,０,9,2,2,18
2009,44,０,9,3,2,47
2009,44,０,9,2,1,15
2009,44,０,9,1,14,183
2009,44,０,9,3,6,185
2009,44,０,9,1,4,42
2009,44,０,9,2,0,4
2009,44,０,9,1,6,81
2009,44,０,9,1,2,42
2009,44,０,9,1,0,2
2009,44,０,9,3,3,17
2009,44,０,9,3,4,23
2009,44,０,9,2,15,139
2009,44,０,65,2,13,1231
2009,44,０,65,1,37,2755
2009,44,０,65,4,3,99
2009,44,０,65,3,1,586
2009,44,０,65,1,7,337
2009,44,０,65,4,1,282
2009,44,０,65,5,0,8
2009,44,０,65,2,2,154
2009,44,０,65,3,3,275
2009,44,０,65,2,5,76
2009,44,０,65,1,11,1170
2009,44,０,65,3,9,1202
2009,44,０,65,1,1,264
2009,44,０,65,2,5,138
2009,44,０,65,1,31,872
2009,44,０,65,1,2,185
2009,44,０,65,1,0,20
2009,44,０,65,3,0,111
2009,44,０,65,3,3,420
2009,44,０,65,2,25,731
2009,44,０,65,5,0,1
2009,44,1,2,2,2808,51789
2009,44,1,2,1,1439,32541
2009,44,1,2,4,90,2190
2009,44,1,2,3,1434,29933
2009,44,1,2,1,337,7476
2009,44,1,2,4,127,4679
2009,44,1,2,5,56,1087
2009,44,1,2,2,513,9239
2009,44,1,2,3,694,12789
2009,44,1,2,2,726,8837
2009,44,1,2,1,2241,37848
2009,44,1,2,3,2569,42403
2009,44,1,2,1,417,5399
2009,44,1,2,5,0,119
2009,44,1,2,2,749,13077
2009,44,1,2,1,2834,61587
2009,44,1,2,1,689,9601
2009,44,1,2,1,416,9585
2009,44,1,2,3,551,7869
2009,44,1,2,3,302,4976
2009,44,1,2,2,1223,24505
2009,44,1,2,5,48,1482
2009,44,1,18,2,1727,62732
2009,44,1,18,1,1136,52419
2009,44,1,18,4,43,2169
2009,44,1,18,3,1056,41063
2009,44,1,18,1,157,7702
2009,44,1,18,4,98,6285
2009,44,1,18,5,27,1499
2009,44,1,18,2,250,8418
2009,44,1,18,3,338,15860
2009,44,1,18,2,276,8154
2009,44,1,18,1,1228,39227
2009,44,1,18,3,1827,58656
2009,44,1,18,1,224,7410
2009,44,1,18,5,2,295
2009,44,1,18,2,310,12056
2009,44,1,18,1,2058,73057
2009,44,1,18,1,257,10466
2009,44,1,18,1,262,7871
2009,44,1,18,3,258,9053
2009,44,1,18,3,202,6068
2009,44,1,18,2,511,22961
2009,44,1,18,5,41,2077
2009,44,1,48,2,6915,310373
2009,44,1,48,1,5231,333584
2009,44,1,48,4,360,16833
2009,44,1,48,3,4196,204895
2009,44,1,48,1,774,41850
2009,44,1,48,4,444,35055
2009,44,1,48,5,61,6219
2009,44,1,48,2,1200,47947
2009,44,1,48,3,1595,88986
2009,44,1,48,2,1131,45146
2009,44,1,48,1,4827,204694
2009,44,1,48,3,8468,338772
2009,44,1,48,1,1109,43924
2009,44,1,48,5,11,837
2009,44,1,48,2,1720,70094
2009,44,1,48,1,9036,370066
2009,44,1,48,1,1057,51325
2009,44,1,48,1,1033,38086
2009,44,1,48,3,1489,50608
2009,44,1,48,3,1040,38042
2009,44,1,48,2,2783,122742
2009,44,1,48,5,225,13409
2009,44,1,9,2,2820,86798
2009,44,1,9,1,1491,68102
2009,44,1,9,4,99,4007
2009,44,1,9,3,1583,53010
2009,44,1,9,1,301,14064
2009,44,1,9,4,141,8437
2009,44,1,9,5,42,1921
2009,44,1,9,2,436,15483
2009,44,1,9,3,540,23336
2009,44,1,9,2,618,14053
2009,44,1,9,1,1984,70970
2009,44,1,9,3,2291,80580
2009,44,1,9,1,447,12217
2009,44,1,9,5,2,112
2009,44,1,9,2,702,22564
2009,44,1,9,1,3282,118441
2009,44,1,9,1,536,15880
2009,44,1,9,1,580,16471
2009,44,1,9,3,407,13029
2009,44,1,9,3,444,10196
2009,44,1,9,2,986,40237
2009,44,1,9,5,80,3213
2009,44,1,65,2,2042,106171
2009,44,1,65,1,1613,149584
2009,44,1,65,4,202,10643
2009,44,1,65,3,1708,91842
2009,44,1,65,1,369,24976
2009,44,1,65,4,221,18183
2009,44,1,65,5,24,2670
2009,44,1,65,2,552,25889
2009,44,1,65,3,816,49133
2009,44,1,65,2,499,24553
2009,44,1,65,1,1384,71851
2009,44,1,65,3,2807,136643
2009,44,1,65,1,478,20308
2009,44,1,65,5,7,189
2009,44,1,65,2,929,38661
2009,44,1,65,1,2276,102815
2009,44,1,65,1,244,17405
2009,44,1,65,1,309,15411
2009,44,1,65,3,566,22396
2009,44,1,65,3,686,28314
2009,44,1,65,2,1294,56694
2009,44,1,65,5,114,8248
2009,45,０,2,2,25,233
2009,45,０,2,1,47,388
2009,45,０,2,4,2,19
2009,45,０,2,3,4,55
2009,45,０,2,1,8,79
2009,45,０,2,4,5,37
2009,45,０,2,5,1,7
2009,45,０,2,2,1,28
2009,45,０,2,3,9,33
2009,45,０,2,2,1,5
2009,45,０,2,1,28,239
2009,45,０,2,3,12,177
2009,45,０,2,1,3,32
2009,45,０,2,5,0,3
2009,45,０,2,1,18,77
2009,45,０,2,1,11,66
2009,45,０,2,1,0,3
2009,45,０,2,3,2,20
2009,45,０,2,3,2,44
2009,45,０,2,2,23,183
2009,45,０,2,5,0,1
2009,45,０,18,2,5,297
2009,45,０,18,1,6,327
2009,45,０,18,4,0,8
2009,45,０,18,3,2,65
2009,45,０,18,1,2,52
2009,45,０,18,4,2,46
2009,45,０,18,5,0,9
2009,45,０,18,2,2,41
2009,45,０,18,3,1,55
2009,45,０,18,2,0,23
2009,45,０,18,1,4,201
2009,45,０,18,3,2,236
2009,45,０,18,1,0,26
2009,45,０,18,5,0,2
2009,45,０,18,2,0,22
2009,45,０,18,1,3,135
2009,45,０,18,1,1,45
2009,45,０,18,1,0,10
2009,45,０,18,3,0,31
2009,45,０,18,3,0,29
2009,45,０,18,2,3,116
2009,45,０,48,2,46,2660
2009,45,０,48,1,33,4791
2009,45,０,48,4,0,117
2009,45,０,48,3,1,1197
2009,45,０,48,1,5,405
2009,45,０,48,4,3,415
2009,45,０,48,5,1,26
2009,45,０,48,2,4,199
2009,45,０,48,3,3,488
2009,45,０,48,2,2,141
2009,45,０,48,1,13,2137
2009,45,０,48,3,9,2616
2009,45,０,48,1,1,377
2009,45,０,48,5,0,2
2009,45,０,48,2,6,234
2009,45,０,48,1,19,1561
2009,45,０,48,1,1,419
2009,45,０,48,1,0,47
2009,45,０,48,3,1,286
2009,45,０,48,3,3,456
2009,45,０,48,2,26,1239
2009,45,０,48,5,0,16
2009,45,０,9,2,10,200
2009,45,０,9,1,23,288
2009,45,０,9,4,1,20
2009,45,０,9,3,1,42
2009,45,０,9,1,8,74
2009,45,０,9,4,2,24
2009,45,０,9,5,3,3
2009,45,０,9,2,2,23
2009,45,０,9,3,2,31
2009,45,０,9,2,3,22
2009,45,０,9,1,12,166
2009,45,０,9,3,4,131
2009,45,０,9,1,0,32
2009,45,０,9,2,1,8
2009,45,０,9,1,6,71
2009,45,０,9,1,3,47
2009,45,０,9,1,0,6
2009,45,０,9,3,0,12
2009,45,０,9,3,1,18
2009,45,０,9,2,12,143
2009,45,０,9,5,0,1
2009,45,０,65,2,9,1279
2009,45,０,65,1,33,2718
2009,45,０,65,4,3,113
2009,45,０,65,3,3,570
2009,45,０,65,1,3,296
2009,45,０,65,4,4,305
2009,45,０,65,5,0,24
2009,45,０,65,2,4,148
2009,45,０,65,3,3,244
2009,45,０,65,2,0,96
2009,45,０,65,1,9,1124
2009,45,０,65,3,7,1174
2009,45,０,65,1,5,262
2009,45,０,65,5,0,1
2009,45,０,65,2,4,140
2009,45,０,65,1,19,832
2009,45,０,65,1,1,190
2009,45,０,65,1,0,25
2009,45,０,65,3,0,117
2009,45,０,65,3,1,384
2009,45,０,65,2,30,805
2009,45,０,65,5,0,1
2009,45,1,2,2,3064,55316
2009,45,1,2,1,1536,32476
2009,45,1,2,4,92,2378
2009,45,1,2,3,1532,32409
2009,45,1,2,1,297,6903
2009,45,1,2,4,138,4642
2009,45,1,2,5,73,1124
2009,45,1,2,2,492,9549
2009,45,1,2,3,716,13267
2009,45,1,2,2,712,9122
2009,45,1,2,1,2227,37586
2009,45,1,2,3,2686,44441
2009,45,1,2,1,347,5034
2009,45,1,2,5,1,95
2009,45,1,2,2,683,13704
2009,45,1,2,1,2708,59911
2009,45,1,2,1,691,10050
2009,45,1,2,1,394,10116
2009,45,1,2,3,584,8377
2009,45,1,2,3,279,5093
2009,45,1,2,2,1265,25853
2009,45,1,2,5,51,1656
2009,45,1,18,2,1632,62563
2009,45,1,18,1,1078,49996
2009,45,1,18,4,38,2106
2009,45,1,18,3,1025,41243
2009,45,1,18,1,140,7235
2009,45,1,18,4,84,6357
2009,45,1,18,5,17,1476
2009,45,1,18,2,192,7977
2009,45,1,18,3,358,15100
2009,45,1,18,2,304,8231
2009,45,1,18,1,1064,36915
2009,45,1,18,3,1634,57752
2009,45,1,18,1,191,6899
2009,45,1,18,5,5,364
2009,45,1,18,2,290,11622
2009,45,1,18,1,1935,70389
2009,45,1,18,1,267,10570
2009,45,1,18,1,280,7751
2009,45,1,18,3,240,8794
2009,45,1,18,3,175,5884
2009,45,1,18,2,507,23107
2009,45,1,18,5,37,2440
2009,45,1,48,2,6757,327057
2009,45,1,48,1,5041,334909
2009,45,1,48,4,366,17682
2009,45,1,48,3,4167,211764
2009,45,1,48,1,729,41455
2009,45,1,48,4,477,35836
2009,45,1,48,5,64,6346
2009,45,1,48,2,1222,50112
2009,45,1,48,3,1608,92632
2009,45,1,48,2,1144,46746
2009,45,1,48,1,4523,202761
2009,45,1,48,3,8317,351983
2009,45,1,48,1,1031,43334
2009,45,1,48,5,13,704
2009,45,1,48,2,1569,70651
2009,45,1,48,1,8535,369249
2009,45,1,48,1,1003,52206
2009,45,1,48,1,924,38884
2009,45,1,48,3,1369,52605
2009,45,1,48,3,959,38787
2009,45,1,48,2,2596,126837
2009,45,1,48,5,209,13605
2009,45,1,9,2,2937,86477
2009,45,1,9,1,1340,60416
2009,45,1,9,4,98,4171
2009,45,1,9,3,1558,52969
2009,45,1,9,1,277,11876
2009,45,1,9,4,139,8084
2009,45,1,9,5,46,1644
2009,45,1,9,2,452,15451
2009,45,1,9,3,616,24074
2009,45,1,9,2,699,15256
2009,45,1,9,1,1873,61723
2009,45,1,9,3,2235,79585
2009,45,1,9,1,358,9899
2009,45,1,9,5,0,96
2009,45,1,9,2,638,23110
2009,45,1,9,1,2823,104675
2009,45,1,9,1,460,15946
2009,45,1,9,1,553,15987
2009,45,1,9,3,447,13192
2009,45,1,9,3,408,10221
2009,45,1,9,2,968,41090
2009,45,1,9,5,65,3192
2009,45,1,65,2,1996,113506
2009,45,1,65,1,1524,151510
2009,45,1,65,4,198,10986
2009,45,1,65,3,1708,94595
2009,45,1,65,1,402,25231
2009,45,1,65,4,195,18418
2009,45,1,65,5,27,2717
2009,45,1,65,2,597,28361
2009,45,1,65,3,875,51674
2009,45,1,65,2,500,25128
2009,45,1,65,1,1343,71915
2009,45,1,65,3,2889,143016
2009,45,1,65,1,456,20532
2009,45,1,65,5,6,170
2009,45,1,65,2,787,39306
2009,45,1,65,1,2258,105113
2009,45,1,65,1,203,17274
2009,45,1,65,1,324,15752
2009,45,1,65,3,536,23838
2009,45,1,65,3,629,28356
2009,45,1,65,2,1217,58872
2009,45,1,65,5,131,8025
2009,46,０,2,2,21,214
2009,46,０,2,1,47,389
2009,46,０,2,4,1,20
2009,46,０,2,3,4,53
2009,46,０,2,1,8,71
2009,46,０,2,4,4,29
2009,46,０,2,5,1,5
2009,46,０,2,2,3,35
2009,46,０,2,3,6,27
2009,46,０,2,2,1,6
2009,46,０,2,1,27,239
2009,46,０,2,3,18,211
2009,46,０,2,1,3,23
2009,46,０,2,2,0,5
2009,46,０,2,1,17,90
2009,46,０,2,1,12,78
2009,46,０,2,1,0,4
2009,46,０,2,3,3,20
2009,46,０,2,3,4,35
2009,46,０,2,2,24,172
2009,46,０,18,2,4,273
2009,46,０,18,1,7,370
2009,46,０,18,4,0,14
2009,46,０,18,3,1,78
2009,46,０,18,1,0,62
2009,46,０,18,4,0,61
2009,46,０,18,5,0,15
2009,46,０,18,2,1,32
2009,46,０,18,3,0,44
2009,46,０,18,2,1,17
2009,46,０,18,1,0,221
2009,46,０,18,3,5,217
2009,46,０,18,1,0,29
2009,46,０,18,5,0,2
2009,46,０,18,2,0,23
2009,46,０,18,1,3,146
2009,46,０,18,1,2,50
2009,46,０,18,1,0,14
2009,46,０,18,3,0,20
2009,46,０,18,3,0,32
2009,46,０,18,2,5,133
2009,46,０,18,5,0,2
2009,46,０,48,2,26,2606
2009,46,０,48,1,40,4910
2009,46,０,48,4,5,151
2009,46,０,48,3,4,1128
2009,46,０,48,1,5,447
2009,46,０,48,4,2,513
2009,46,０,48,5,0,29
2009,46,０,48,2,9,210
2009,46,０,48,3,6,484
2009,46,０,48,2,2,139
2009,46,０,48,1,14,2172
2009,46,０,48,3,10,2487
2009,46,０,48,1,1,377
2009,46,０,48,5,0,5
2009,46,０,48,2,3,221
2009,46,０,48,1,21,1613
2009,46,０,48,1,3,367
2009,46,０,48,1,0,56
2009,46,０,48,3,0,290
2009,46,０,48,3,1,435
2009,46,０,48,2,28,1179
2009,46,０,48,5,0,11
2009,46,０,9,2,14,234
2009,46,０,9,1,28,321
2009,46,０,9,4,0,20
2009,46,０,9,3,0,45
2009,46,０,9,1,7,96
2009,46,０,9,4,1,40
2009,46,０,9,5,1,3
2009,46,０,9,2,0,27
2009,46,０,9,3,3,38
2009,46,０,9,2,1,22
2009,46,０,9,1,8,179
2009,46,０,9,3,3,165
2009,46,０,9,1,2,32
2009,46,０,9,2,0,3
2009,46,０,9,1,4,60
2009,46,０,9,1,7,47
2009,46,０,9,1,0,9
2009,46,０,9,3,1,16
2009,46,０,9,3,3,23
2009,46,０,9,2,11,159
2009,46,０,9,5,0,1
2009,46,０,65,2,24,1271
2009,46,０,65,1,32,2809
2009,46,０,65,4,0,126
2009,46,０,65,3,0,591
2009,46,０,65,1,4,351
2009,46,０,65,4,7,271
2009,46,０,65,5,0,18
2009,46,０,65,2,4,165
2009,46,０,65,3,6,269
2009,46,０,65,2,1,85
2009,46,０,65,1,6,1120
2009,46,０,65,3,12,1220
2009,46,０,65,1,2,244
2009,46,０,65,2,5,158
2009,46,０,65,1,8,794
2009,46,０,65,1,1,170
2009,46,０,65,1,0,27
2009,46,０,65,3,1,133
2009,46,０,65,3,4,388
2009,46,０,65,2,25,807
2009,46,０,65,5,0,3
2009,46,1,2,2,2963,50966
2009,46,1,2,1,1465,29528
2009,46,1,2,4,105,2287
2009,46,1,2,3,1536,30124
2009,46,1,2,1,329,6337
2009,46,1,2,4,149,4181
2009,46,1,2,5,68,1054
2009,46,1,2,2,532,8879
2009,46,1,2,3,771,12621
2009,46,1,2,2,659,8342
2009,46,1,2,1,2105,34086
2009,46,1,2,3,2572,41433
2009,46,1,2,1,387,4618
2009,46,1,2,5,0,48
2009,46,1,2,2,718,12925
2009,46,1,2,1,2714,54287
2009,46,1,2,1,613,9146
2009,46,1,2,1,418,9022
2009,46,1,2,3,553,7566
2009,46,1,2,3,292,4651
2009,46,1,2,2,1275,24825
2009,46,1,2,5,54,1364
2009,46,1,18,2,1671,58674
2009,46,1,18,1,1155,47039
2009,46,1,18,4,55,2189
2009,46,1,18,3,1078,39244
2009,46,1,18,1,164,6790
2009,46,1,18,4,93,5856
2009,46,1,18,5,20,1366
2009,46,1,18,2,213,7257
2009,46,1,18,3,315,14136
2009,46,1,18,2,281,7767
2009,46,1,18,1,1086,34914
2009,46,1,18,3,1751,54245
2009,46,1,18,1,191,6410
2009,46,1,18,5,1,267
2009,46,1,18,2,295,11731
2009,46,1,18,1,2132,66640
2009,46,1,18,1,311,9893
2009,46,1,18,1,249,7235
2009,46,1,18,3,311,8144
2009,46,1,18,3,187,5097
2009,46,1,18,2,580,23193
2009,46,1,18,5,40,2147
2009,46,1,48,2,6986,314596
2009,46,1,48,1,5360,326377
2009,46,1,48,4,338,17196
2009,46,1,48,3,4314,209784
2009,46,1,48,1,738,40626
2009,46,1,48,4,460,34359
2009,46,1,48,5,78,5849
2009,46,1,48,2,1260,48231
2009,46,1,48,3,1690,90208
2009,46,1,48,2,1208,45399
2009,46,1,48,1,4591,195643
2009,46,1,48,3,8529,342881
2009,46,1,48,1,1027,42077
2009,46,1,48,5,13,645
2009,46,1,48,2,1706,71660
2009,46,1,48,1,9083,356175
2009,46,1,48,1,1043,50797
2009,46,1,48,1,972,37484
2009,46,1,48,3,1653,51373
2009,46,1,48,3,996,38004
2009,46,1,48,2,2705,125297
2009,46,1,48,5,244,13461
2009,46,1,9,2,3061,87981
2009,46,1,9,1,1398,54478
2009,46,1,9,4,108,3869
2009,46,1,9,3,1561,49152
2009,46,1,9,1,269,10869
2009,46,1,9,4,140,7606
2009,46,1,9,5,44,1384
2009,46,1,9,2,462,13617
2009,46,1,9,3,647,22028
2009,46,1,9,2,662,14518
2009,46,1,9,1,1817,55939
2009,46,1,9,3,2321,72063
2009,46,1,9,1,348,8100
2009,46,1,9,5,2,111
2009,46,1,9,2,719,21984
2009,46,1,9,1,3023,93906
2009,46,1,9,1,480,14609
2009,46,1,9,1,512,14767
2009,46,1,9,3,517,12152
2009,46,1,9,3,462,8803
2009,46,1,9,2,1057,41338
2009,46,1,9,5,77,2787
2009,46,1,65,2,1955,107954
2009,46,1,65,1,1636,149618
2009,46,1,65,4,204,11015
2009,46,1,65,3,1778,92799
2009,46,1,65,1,377,24170
2009,46,1,65,4,214,18166
2009,46,1,65,5,28,2525
2009,46,1,65,2,569,26815
2009,46,1,65,3,808,50018
2009,46,1,65,2,588,24560
2009,46,1,65,1,1308,68011
2009,46,1,65,3,2891,137971
2009,46,1,65,1,415,19798
2009,46,1,65,5,2,159
2009,46,1,65,2,878,39155
2009,46,1,65,1,2193,98909
2009,46,1,65,1,245,16965
2009,46,1,65,1,301,15050
2009,46,1,65,3,571,23045
2009,46,1,65,3,666,28340
2009,46,1,65,2,1286,57003
2009,46,1,65,5,115,8115
2009,47,０,2,2,25,233
2009,47,０,2,1,30,339
2009,47,０,2,4,0,15
2009,47,０,2,3,1,34
2009,47,０,2,1,8,83
2009,47,０,2,4,3,25
2009,47,０,2,5,1,6
2009,47,０,2,2,1,32
2009,47,０,2,3,5,34
2009,47,０,2,2,1,8
2009,47,０,2,1,31,233
2009,47,０,2,3,9,198
2009,47,０,2,1,4,27
2009,47,０,2,2,0,5
2009,47,０,2,1,17,101
2009,47,０,2,1,17,92
2009,47,０,2,1,2,2
2009,47,０,2,3,1,18
2009,47,０,2,3,8,41
2009,47,０,2,2,19,178
2009,47,０,2,5,0,1
2009,47,０,18,2,7,291
2009,47,０,18,1,3,333
2009,47,０,18,4,1,16
2009,47,０,18,3,1,86
2009,47,０,18,1,1,38
2009,47,０,18,4,0,48
